"Bi209Di", "Ce140Di", "Cs133Di", "Dy161Di", "Dy162Di", "Dy163Di", "Dy164Di", "Er166Di", "Er167Di", "Er168Di", "Er170Di", "Eu151Di", "Eu153Di", "Gd155Di", "Gd156Di", "Gd157Di", "Gd158Di", "Gd160Di", "Ho165Di", "I127Di", "In115Di", "Ir191Di", "Ir193Di", "La138Di", "La139Di", "Lu175Di", "Lu176Di", "Nd142Di", "Nd143Di", "Nd144Di", "Nd145Di", "Nd146Di", "Nd148Di", "Nd150Di", "Pm147Di", "Pr141Di", "Pt195Di", "Pt198Di", "Sm149Di", "Sm152Di", "Sm154Di", "Tb159Di", "Tm169Di", "Xe131Di", "Yb171Di", "Yb172Di", "Yb173Di", "Yb174Di"
196.482,0,0,10.9924,0.026319,17.8769,0,0,0.407386,0,0,0,0,0,0,0,1.13672,1.47146,298.494,0,0,2.23702,4.01734,6.28018,0,0.922522,1.08595,36.8825,0,4.74913,0,0,0,0.237924,0,14.295,12.2827,6.38891,0.78708,0,0,0,31.1672,0,0,0,0,0.218921
0,0,0,1.93893,2.34984,155.047,0.623498,3.49483,0,1.47714,0,0,0,0,1.61713,4.57657,0.436974,0,1.93466,0,0,3.95615,21.0658,14.9332,0.412375,0,4.09318,0.653612,0,4.081,0,0.261212,4.86404,0,0,30.6821,17.3576,0.767354,33.1255,0,0,0,0.033588,0.459801,0,0,0.498614,5.77002
5.28003,0,0,3.77784,0,59.9459,2.56464,0.753254,0,0,24.3266,0,0,0,0,1.99316,0,0,7.56281,26.2396,0,14.2201,43.6172,56.2067,1.86371,0,62.0084,0,0,3.16764,0,5.67468,0,0,0,26.2493,3.55081,0.745146,2.59507,5.27601,0,0,0,0,0,0,0,0
4.97916,0,0,1.70013,0,11.7677,1.65188,0,0,0,0,0,0.097593,0.945815,0,0,0.373486,0,7.51772,4.54628,0,9.7169,15.7377,0.033227,0,0.211622,15.6655,1.09729,0.367265,1.15862,1.03775,0,1.4453,1.35208,0,35.1413,10.631,7.97999,257.547,0,0,0,0,0,0,0,0,5.821
6.29607,0,0,0.841887,0,3.84708,0,0,0,0,0,0,0,0,0,0.373758,0,0.29386,10.7245,0,0,3.15789,16.7346,11.9888,0,0,0.965993,0,0,0.871789,0,0.632082,0.276524,0,0,18.4296,1.01857,1.97879,42.1576,1.84524,0.636288,0,0,0.789236,0,0,0,0
0,0,0,0.649195,0,15.318,12.7345,0,0,0,0,0,0,0,0,3.76596,2.2918,2.71101,6.81444,21.1417,0,23.3541,32.6191,22.7286,0,2.5299,238.738,3.73035,0.474825,0.161141,0.116595,0,104.757,1.0745,0,29.6505,25.4602,0,87.8685,0,0,100.842,0.829392,0,0,0,0,0
6.41992,0,0,7.60226,4.96153,147.009,8.80075,0.282248,0,1.21795,0,0,0,0,2.52493,0,8.22169,1.12696,0.535731,0,0.584449,5.07338,4.03986,9.39292,0,0.022257,79.4446,0.976702,0,10.1918,0,0,0,0.741543,0,22.7777,14.7586,2.41453,8.5024,0,1.25108,61.3993,1.4023,0,0,0.962402,0,44.1674
9.21528,0,0,15.3452,6.25008,245.99,7.70711,3.1512,0,0,17.9672,0,0,0,0,2.86218,0.772114,1.37833,55.4191,106.029,0,24.7588,34.3247,22.6311,0,0,109.254,1.31979,2.7384,31.0566,28.8758,11.5513,0.6308,0.782669,0,10.7482,30.0764,10.514,68.6934,5.69197,5.04028,1.8683,0.737916,0,0,0.896245,0,23.2747
0,0,0,0.59102,0.80404,17.7412,0,1.05357,0,0,0,0.267333,0,0,0.395995,0.864031,0,0,10.0641,2.70665,0,2.1554,5.58624,16.42,1.72783,0,5.45402,0,0,3.28201,0,0,0,1.22361,0,10.693,17.592,0.35258,68.8618,0.371494,0,1.71939,0,0.152335,0,0,0,0.027313
0,0,0,10.4811,0.835543,100.439,5.01927,5.56058,0.491224,13.3095,19.1526,0,0,0,1.69287,0,0,2.0846,15.8951,24.5048,0,17.7981,28.1494,26.6942,0,1.637,104.422,0.340515,0.346981,19.8562,0,2.17227,2.39658,0,0.581272,10.7353,41.8572,9.83901,19.93,6.90953,0,0,0,0,0,0.1527,0,104.918
1.44277,0,0,0.598597,0,0,0,0.044873,0,0,0,0,0,0,0,0.856083,0.461845,0.06371,12.2216,3.35931,0,3.87047,1.49779,38.3748,0,0,236.923,0.445921,1.80475,0,0,0,0.501321,2.01458,0,15.4904,2.54538,3.84363,32.5887,1.52658,0,0,0,0,0,0,0,3.62801
10.0263,0.25366,0,10.7177,0,61.0313,5.56981,0,0,1.03345,24.85,0,0,0,2.41525,0,2.60102,2.7669,14.1115,26.9049,0,24.6396,32.1284,109.378,0,3.96706,10.3762,3.58813,5.59073,19.5163,30.2451,0,0,1.74554,0,24.7993,32.9413,11.1847,0,13.3484,0.568295,25.6987,0,0,0,0,0,91.3613
0.486695,0,0,3.66684,0,45.4565,0.758709,0.469023,0,0,0,0,0,0,0.952724,3.86478,0.181988,0,0,0,0.261071,1.98594,1.62043,32.506,0,0,1.70013,0,0,5.87994,0,0,0,0,0,18.1178,8.55587,0.563234,0,0,0,0,1.46032,0,0,0,0,1.08152
0,0,0,5.19957,0,63.0183,3.64841,0,0,0.613971,0,0,0,0,0,1.48802,0,2.18678,0.212082,0,0,1.24243,1.42699,23.77,0,0,5.65617,0,0,4.92917,0,0,0,2.73906,0.958212,29.5714,11.7747,3.86763,34.4678,1.53027,0.012802,0,0,0,0,0,0,0
0,0,0,1.10187,0.222179,57.7198,3.21708,0,0,0,0,0.405653,0,0,0,0,0,0,0,0,0,2.08675,3.97771,2.36575,0,0,2.30558,1.35125,0,1.29495,0,0,0.700794,0,0,10.3435,12.9814,4.65248,10.0784,0,0.405287,0,0,2.40443,0,0,0,13.374
1.37719,0,0,0,0,13.9702,0,0.316607,0,0,0,0.974749,0,0,0,0.61135,1.47691,0,45.4036,1.9754,0,1.70333,5.34407,7.73352,0,0,10.863,1.74763,0,2.02714,0,0,0.960024,0,0.051225,34.7024,15.4229,3.18145,129.549,3.38482,0,0,0,0.443724,0,0,0,1.19219
1.13537,0,0,0,0,30.5226,1.16753,0,0,0.520734,3.0271,0.358121,0,0,2.57326,0,0.526251,2.68424,0,19.7647,0,36.3645,46.0449,23.5246,0,0,0,0.574574,0,5.32051,0,8.94977,0.568768,0,0,11.0484,20.5043,4.81374,4.08832,3.84039,0,0,0,0,0,0,0,1.2929
7.25701,1.00528,0,0,1.95174,68.6935,3.33861,0,0,1.62055,8.25163,0,0.404399,0,0,0.120577,4.15273,3.43056,35.3429,21.5761,0.641967,15.9138,30.6689,24.675,0,0.379844,421.623,0,0,3.65456,3.08296,11.6409,0,0,0,29.9939,35.0155,5.53918,9.03934,1.94353,0,27.4163,4.19987,0,0,0,0,10.573
25.6895,0.549195,0,13.671,0.145663,25.357,1.24038,0.600628,0.055322,1.55364,0.619174,0.197132,0,0.360826,1.13004,4.33165,39.629,8.23055,3.0264,3.03431,5.40582,2.82077,22.8256,33.2127,0,2.08861,5.43606,0,9.40592,4.63286,10.7656,0,0,0,0,141.329,32.2034,7.13785,2.93355,5.46923,0,124.57,1.49316,0,0.194278,0,0,114.175
0,0,0,1.85684,1.01848,16.6845,0.455205,1.18283,0,0.958221,0,0,0,0,0,0,1.42518,1.64295,0,0.866303,0,1.49963,1.58497,0,0,0,0,0,3.16495,1.76556,0,0,0,1.69263,0,12.6881,5.90116,0,4.64737,0.401863,0,31.5818,0,0,0,0,0,19.687
1.47479,0,0,3.78182,0,17.059,0,4.38795,0,0,0,0,0,0.94187,0,1.83565,0.565128,0,1.22076,0,0,2.60191,4.97462,0,0,0,5.67144,0,0,2.50852,0.410645,0,0,0,0,13.2659,8.42609,1.26021,0,0.406764,0,0.574834,0,0,0,0,0,6.70178
0,0.254282,0,2.56798,0,53.8537,0.621248,0,0,1.71301,9.01757,0,0,0,0,2.00007,6.71085,0,0,0.65301,1.47941,1.8953,0.925539,0,0,0,0.694428,0,0,0,0,0.686395,0,0,0,44.0625,13.0428,0.824572,7.19549,0.370945,0,0,0.533429,0,0,0,0,0
3.74928,0,0,2.32755,0,34.622,0,0.994096,0.12972,1.45007,0,0,0,0,0,0,2.52327,0,0,0,0,3.01571,0.995583,0,0,0,0,0,0,0,2.06286,0,0,0,0,10.5588,1.28112,0,14.1152,0,0,6.26582,0,0,0,0,0,18.4421
0,0,0,6.15773,4.67631,110.426,0.677648,0.232221,0,0,0,0,0,0.742984,0,0,0,0.69881,0,0,0,3.65165,4.96283,4.77591,0,0,0.612249,0,2.09615,6.26408,0,0,0,2.65669,0.74511,16.4158,12.8528,4.09924,434.219,1.89479,0.951463,0,0,0,0,0,0,18.9451
37.2287,0,0,42.0405,2.34259,5.80539,2.79301,0.544424,0,0,1.48402,0,0,0.977224,8.74667,8.85645,31.3086,13.2309,0.950637,0.741971,0.102485,12.8088,16.0058,21.7643,0,3.16652,3.89731,4.42047,18.9812,3.4318,5.29493,0,0,0,0,146.592,6.82084,0,0,2.10609,0,166.079,0.385004,0,0,0,0,115.296
0,0,0,0,1.28188,60.8624,0.049732,0,0,0,4.60905,0,0,0,0,0,0,0,0,1.38837,0,2.82833,0.64333,3.21256,0,0,1.10835,0,0,0,0,1.67387,0.443542,0,0,10.9826,11.0072,3.71127,22.3638,0,0,0,1.55133,1.5101,0,0,0,7.17839
4.28904,0,0,3.23925,1.51287,41.1186,5.10425,0,0,0.077159,37.3904,0,0,0,0,1.94188,3.10869,0,0,32.2147,0,2.24609,4.51544,19.9322,0,0.341676,1.11849,0,1.10224,25.5046,0,4.3491,2.1668,0,0.705362,25.679,15.3772,9.56693,22.3804,4.48749,0,22.2948,0,0.691206,0,0,0,17.4797
9.06442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6381,16.7741,0,2.77272,5.55768,23.5042,0,0,29.919,3.29257,0,0,0,0,1.12834,0.920613,0,15.4108,5.57047,5.7682,18.9393,0,0,0,0.434709,0,0,0,0,1.68909
5.70524,0,0,2.72471,1.94212,28.9253,5.02628,0,0,0,26.9731,0,0,0,0,0.03737,0,0,23.5196,32.9106,0,6.47322,11.5755,45.9411,0,4.37547,158.494,0,0,14.2164,0,0.329549,1.96012,0.102999,0,22.0592,13.2555,2.35954,47.9609,0,0.693629,0,0.421815,0,0,0,0,1.21518
0,0,0,0,0,17.9467,0.872428,0,0,0,0,0,0,0,0,0.073593,0.987694,3.33836,1.30469,0,0,1.59902,0.913578,47.1094,0,0,176.591,0.615873,0,8.38146,0,0,0,0,0,11.7531,4.07795,0,90.3315,1.45541,0.857702,0,0,5.16809,0,0,0,0
13.9014,0,0,3.3019,0,34.1345,0.398232,1.89319,0,0.389772,0,0.949918,0,0,0,0,0,0,8.05962,0,0,2.09314,0.672347,20.1848,0,0.739421,56.8831,3.60389,0.219063,0,0,0,0,0,0,19.0454,0.566658,0.920413,15.6359,0,0,3.62497,4.0702,2.19771,0,0,0,0
0.406526,0,0.497721,0,0,24.1967,0,1.94182,0,0,0.907542,0,0,0,0,0,0,0,0,0,0,1.42404,3.78118,0,0,0,0.376592,0,0,0,0,0,7.56062,0.820364,0,18.5091,4.77158,2.70774,18.0138,0,0,0,0,0,0,0,0,1.43076
0.606554,0.925204,0,1.1867,2.11388,59.8376,1.70956,0,0,0,0,0,0,0,0,0,0,0,1.34708,0,0,1.53924,2.80493,3.47524,0,0,0,0,0,5.91481,0,0,1.11646,0.257529,0,13.9997,11.234,1.86929,38.1318,0.934881,0,0,0,0,0,0,0,5.48206
4.41051,0,0,2.8988,0.644783,57.8681,0,3.47338,0,0,0,0,0,0,4.75474,0,3.43276,0,0,0,0.604098,2.22377,3.58779,2.11315,0,0,4.64731,0,0,0.620986,0,0.023328,0,0,0,22.9016,3.17543,1.83507,24.2605,0.220094,0,20.9785,1.52283,0,0,0,0,32.2959
28.8886,0,0,17.0456,5.02286,434.995,7.03717,0.091036,0.456951,1.57508,0.029688,0,0,0,30.4325,5.27264,29.706,6.03931,3.55901,0,1.44669,2.85704,5.77128,0,0,1.95523,10.7275,0,10.5011,55.781,14.7331,2.44888,1.36993,0,0,70.0039,13.901,2.57783,0,7.91872,0,293.32,1.3581,0,0.39876,0,0.700234,193.944
7.18786,0,0,21.8107,0.750537,56.5871,0,4.05847,0,4.63502,0,0,0,0,1.74692,0,2.48362,12.1214,0,0,0,1.57492,1.6652,0,0,1.62503,0.175684,0,1.52295,0.21602,4.26803,0,0,0,0,30.351,10.0877,2.47683,0,1.86461,0,0,0,0,0,0,0,94.717
0,0,0,0,0,66.1591,0,10.9203,0,0,0,0,0,0,1.41939,0,0.369272,0.489749,0.57821,8.12577,0,17.0318,19.5795,0.615023,0,0,2.21152,0.743068,0,9.43025,0.285174,0,0,0,0.346643,11.523,26.1903,1.59079,22.6196,0.491361,0,0,0.092859,0,0,0,0,60.9417
1.01176,0,0,4.28726,0.441055,50.7136,3.30246,0,0,0,0,0,0,0,0,1.40237,0,0,2.44149,0.249967,0,3.78167,14.8572,1.80868,0,0,1.51284,0,0,0,0,0,0,0,0,11.7619,15.6698,5.27725,8.19556,0.130592,0,0,0,0.537582,0,0,0,0
2.05751,0.57269,0,0.306001,4.85841,15.2409,0,0,0,0,1.4993,0,0,0,0.954569,0,0,0,0.065191,2.39209,0,3.8807,1.27185,53.8965,0,0,21.1487,0,0,2.41948,0,0,0,0,0,18.6573,10.2178,2.7705,4.11481,0,0.071713,0,0,0.27865,0,0,0,1.789
3.84282,0,0,0,0.205316,11.5455,0,0,0,0,0,0,0,0,0,0,0.073748,2.47622,31.2373,0,0,1.84861,0.524804,16.9231,0,0,22.698,0,0,0,1.03043,0.171326,0,0,0,15.1799,4.94169,0.61727,34.8882,0,0.529766,1.37348,0,0,0,0,0,2.2058
14.2117,2.37537,0,0.227794,0.359108,0.391494,0,0,0,0,0,0.509341,0,0.796837,0.167416,2.21523,2.26285,0,26.9704,0,0.551394,12.9895,4.07166,36.9326,0,0,114.992,7.52046,0.393741,2.1243,0,0,13.2494,5.51418,0,41.9183,14.8144,3.93651,338.718,3.62705,4.71197,2.93138,18.2649,0,0,0,0,0.634453
4.02769,0,0,2.31942,0,0,0,0,0,0,0,0,0,0,0,0.890114,0,0,0.225484,0,0.452737,1.41755,1.58113,0,0,2.48787,0,0,2.9711,3.63957,0.716917,0,0,0,0,16.2592,1.57377,0,11.6247,0.630295,0,50.5858,0,1.10935,0,0,0,13.5961
0,0,0,0.061672,0,24.6847,5.17289,0.123548,0,0.901612,30.2327,0,0,0,0,0,0,0.47211,0,16.3011,0,8.36041,23.3073,19.0856,0,0,6.17782,0,0,11.4135,4.42883,4.59624,0,0,0,18.7958,21.6412,3.63409,0,3.58233,0,0,0,0,0,0,0,6.07604
4.67474,0,0,0.198717,0.221033,46.8922,0,0.170431,0,0,0,0,0,0,1.14013,1.1623,0,0.66784,0,0,0,1.93169,0.98716,0,0,2.54974,0.603677,0,3.34711,0.894722,0,0,0.883136,0,0,28.437,2.06077,1.089,6.95333,0,0,26.5826,0,0,0,0,0,25.6077
24.1929,0,0,7.24913,0,26.1168,9.41083,2.40507,0.163946,0.17708,59.2476,0,0,0.908246,0,0,4.40405,3.0113,3.17932,56.5258,0,21.3605,35.5415,44.7235,0,6.59136,122.887,0,2.9792,12.6764,0,15.538,25.9012,0,0,29.0896,38.2154,9.97431,55.8328,0,0,73.0739,0,0,0,0,1.93825,28.6125
0,0,0,2.35146,0,2.35872,0,0,0,0,0.847394,1214.86,1546.32,0,0,0,0,0,46.8283,0,0,3.4948,15.7949,15.6586,0.088781,0,24.1146,9.30645,0,3.47372,1.71517,0,0,3.63753,0,37.9834,8.21606,1.43676,41.2374,5.41896,2.63141,0,1.69419,0.573521,0,0,0,0
0.618822,0,0,0.754993,1.97045,42.5697,0,0.013583,0,0,8.41742,0,0,0,0,4.14161,0.199527,0,13.221,0,5.29223,5.94026,10.6558,27.4212,0,0.75508,0,1.63058,0,0,0,11.1244,0,0,0,133.553,7.6019,0,0,0.931342,0,0,0.814541,0,0,0,0,0
11.785,0,0.876049,16.3829,21.8102,542.937,11.4418,13.8689,0,0,0.926029,0,0,0,0.455275,0,6.08044,2.16211,4.89411,128.727,0.245877,15.3953,25.1804,36.0556,0,0,32.3577,1.69065,5.07819,71.0338,2.83594,0,1.15869,0,0,21.5895,33.2474,8.7472,62.0139,6.49865,1.39627,36.573,0.758717,1.67159,0.332566,0,0,29.0578
17.5833,0,0,1.35359,0,9.25497,0,3.33622,0,0,0,0,0,0,0,0,0.97628,0,91.6103,3.29801,0,7.99206,3.44588,173.107,1.63961,0,50.7998,3.30436,0,1.03228,0,0,0,2.63328,0,15.8541,15.5357,2.64845,199.658,0,0,0.619286,2.47684,0,0,0,0,0.50898
19.8649,0,0,6.87746,7.71489,166.592,6.37956,262.183,5.77329,0,22.7969,0,0,0,1.22413,3.68207,9.77873,5.10201,0,9.49658,2.19973,15.8496,24.2277,21.8373,0,10.7115,4.21054,2.35766,3.19132,6.54807,4.32606,32.3533,0,0,0,41.01,31.0074,11.4379,41.5406,26.8001,0,68.8638,1.09464,0.806939,0,0,0,47.0742
4.83696,0,0.65589,4.63156,0.561287,109.143,3.69065,2.79707,0,0.863323,1.43769,0,0,0,16.2051,2.25821,11.3002,1.85896,0,6.16436,0,1.71752,2.99356,3.51753,0,2.66104,3.58844,0,3.37805,6.85736,0,0,0,0,0,50.3425,12.8993,1.85641,9.59928,1.85656,0.505568,56.6926,0.087389,0,0,0,0,84.2962
5.33131,0.930701,0,2.5981,2.86968,118,0.096667,0.267125,0,1.30195,0,0,0,0,1.05955,0.146053,0.275086,3.51346,17.254,1.26156,0,1.63556,3.81894,0.589865,0,0,2.83067,2.79764,0,14.0999,0,0.328453,3.95176,0,0,72.9564,16.5637,2.81798,43.5496,10.0183,0,0.921964,3.93208,0.221195,0,0,0,0
3.51715,0,0,1.2763,0.809686,50.6105,0.650753,0,0,0,0.95228,0,0,0,0,1.91903,2.12369,0.749497,0,0.312334,0,1.88201,5.848,2.42009,0,0.874488,0.447082,0,5.76781,4.75341,2.7178,0,0,2.40444,0,16.9551,13.5054,2.98196,1.06658,0,1.19485,25.2075,0,0,0,0,0,17.7796
3.22014,0,0,2.76567,1.39345,33.4461,5.69668,1.55587,1.69104,2.24758,7.82175,0,0,0,2.9251,4.09415,0,0,24.5284,0,2.5666,3.75383,0.584871,6.4639,0.71491,0,6.92533,0,0,0.726038,0.05036,0.613329,0,0,0,34.419,9.59117,5.71004,7.83163,0.368252,0.085088,0.49212,2.72232,0,0,0,0,3.64095
0.325433,0,0,2.19997,0,6.47541,3.31383,0,0,0,9.94157,0,0,0,1.72498,0,0,0,0,10.2372,0,9.50134,18.3618,13.4362,0,0,27.2676,0,0,23.749,0,12.5438,0.560291,0,0,10.4686,8.57049,0.294513,0,0,0,0,0,0,0,0,0,2.92513
1.57981,2.14359,0,3.05506,0.104383,52.5171,0.744743,70.6182,3.63759,0,1.36771,0,0.781702,0,0,1.82217,0,0,14.0649,1.95181,0,12.762,43.1709,7.10167,0,0,7.95657,3.3786,0.651034,15.0504,0,0,0,1.58189,0,37.208,12.2063,2.4898,217.49,2.93683,1.47047,0.653491,1.62046,2.21525,0.621538,0,0,27.4985
1.27431,0,0,6.81733,1.61931,117.593,1.82752,0,0,0,7.58438,0,0,0,0,0.550235,0,1.50114,0,0,0,11.2298,11.0054,11.3569,0.023142,0,11.1144,0,0.650215,25.0479,0,1.78775,1.93882,0,0.946351,37.6181,5.82061,7.29279,34.1182,0,0,0,0,0,0,0,0,20.6572
12.9929,0,0,1.39523,5.75641,21.0798,1.1109,5.71679,0,0,52.9104,0,0,0,0.797372,0.010203,1.70543,0,0.902937,39.0224,1.16432,14.5914,23.3296,32.6891,0,0.098943,0,0.599427,0,12.1252,0.457251,18.4486,8.21284,0,0,24.7738,5.87959,0,0,31.5737,0.152243,48.7153,0,0,1.10062,0,2.66672,94.8844
3.04241,0,0,1.15453,0.689032,7.80049,1.75421,1.83949,0,0,0.099233,0,0,0,8.21858,0,109.136,1.9045,0,198.432,0,30.4979,44.6686,31.8597,0,0,0,0,3.88288,4.8318,2.99392,3.65862,0,0,0,11.5602,5.35474,0,11.7975,0,20.1503,227.051,0,0,0,0,0,36.6639
8.08567,0,0,9.11462,0.094878,56.6987,9.96738,3.8075,0.1485,8.01638,19.2927,0,0,0.391427,0.510098,0,1.40491,5.27071,0,27.6917,0,15.6729,28.9201,17.1458,0,3.72643,122.751,0,4.35372,1.83701,2.05458,0.760041,0.987288,0,0,26.7261,15.8488,2.85513,51.3104,2.1641,0,53.6933,0,1.91697,0,0.369095,1.02643,70.9339
91.5852,0,0,0,0.878058,42.6286,7.04624,5.26576,0,0.331404,0,0,0,1.5855,16.0376,5.04812,155.797,58.3258,0.390084,193.754,3.23446,1.40076,4.52963,29.1274,0,1.91902,0.066368,0,17.6251,10.5498,1.79381,2.76665,7.00547,0.406053,0,11.186,17.886,2.55816,11.8071,10.3446,6.697,267.025,0.75856,0,0,0,0,50.279
0.138691,0,0,2.05251,2.44905,39.8412,0,0.457936,0,0,9.7827,0,0,0,0,0,1.84601,0,7.63054,20.9344,0.16689,23.6503,30.8614,26.1948,0,9.41424,0.605448,2.23815,0,15.2743,0,20.6506,0,0,0,12.9623,29.6754,6.64683,13.0107,6.12582,1.72485,0,0,0,0,0,0,0
45.5382,0,0,29.6444,0,29.2103,0.199636,0.135467,0,0,0,0,0,0,0,3.91888,8.98607,0,5.07723,0,0.098896,2.26272,4.15069,0,0,1.03172,2.16717,0,3.19811,3.62481,0,0,73.1934,0,0,62.8969,8.13227,1.13836,106.445,6.60544,0,10.4982,0,0,0,0,0,8.75294
3.58323,0,0,0.883357,1.63605,60.5015,0,0.123697,0,0,1.85914,0,0,0,3.30219,0.680034,0,1.20308,0,1.64927,0,2.06284,9.89924,21.6256,0,0,2.08459,0.668055,0,3.62739,0.926314,0,0,0,0,76.261,15.147,4.95929,26.0931,2.74691,0,1.4358,1.38427,0,0,0,0,1.65813
1.34673,0,0,1.07872,2.57535,77.3696,0,0.985125,0,0,9.04978,0,0,0,1.51571,6.16461,0,0,17.6691,0.942187,4.53084,7.41121,8.22245,13.8182,0,0,4.01805,1.26198,0,12.708,44.6274,0,0,0.534232,0,128.308,4.26503,1.9508,2.67295,0.717659,0,0,3.54364,0,0,0,0,0
0,0.615099,0,1.83491,2.32426,64.7054,0.679659,0,0,0,0.056848,0,0,0,0,0,0.122985,0,0.698064,0,0,4.24652,1.39542,27.759,0,0,3.70158,0,0,2.618,0,0,0.897075,0,0,13.8651,11.2508,4.00345,0,0,0,1.57599,0.036668,0.448969,0,0,0,0
13.0656,0.9008,0,4.62754,0.823279,46.6424,1.67217,3.09123,0,0,0,0,0,0,1.74681,1.39468,2.0206,1.1246,0,0,0,3.80095,2.01546,0,0.162358,0.897278,0.122993,0,4.44012,0.786751,0.503017,0,0,0,0,25.7354,0,0,2.79739,0,0,29.2054,0,0,0,0,0,23.9738
5.20748,0,0.316158,35.9104,2.51944,121.7,4.2384,0,0,14.2539,0,1.27577,0,0,4.39035,5.03528,35.0003,6.06321,18.7126,0,3.83709,3.1978,12.7772,13.4905,1.10038,0,4.42537,0,3.57073,3.82005,0,0,2.18482,2.98753,0.144225,61.3218,23.0348,0,140.255,4.07197,2.02542,77.048,0,0,0,0,0,74.7618
18.4884,0,0.792766,2.45719,0,8.89779,0.810139,0.245391,0,1.83218,0,0.156897,0,0,0,0.5315,0,0.542872,109.497,0,0,2.96218,13.5292,23.3164,0,0.233243,39.2634,15.2287,0,10.0419,0.227092,0,0,3.54318,2.23493,128.664,9.81284,0,445.895,0.211615,1.82756,0,0,0,0,0,0,0
0,0,0,0.329291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18045,0,0.665427,5.00931,4.04715,1.47102,0,0,0.899801,0,0,0,0,0,0,3.7123,0,13.3066,2.64279,0.907051,60.1316,0,0,0,0,0,0,0,0,0
0.737476,0,0,8.83199,0,33.0405,0,0,0,0,0,0,0,0,4.57724,0,0,0,0.880469,0,0,2.17804,2.59539,3.21354,0,0,5.2627,0,0,0,4.66614,0,0,0,0,10.4436,7.00498,1.78363,9.05229,3.50743,0.377679,0,0,0,1.93025,0,0,18.1983
0,0,0,0.767195,0,5.35303,2.23132,0,0,2.37694,0,0,0,0,6.23415,1.25909,5.90581,0.517363,0,0,0.942806,1.99722,4.67362,1.26647,0,0,0.884991,0,0,0.060158,0.786756,0,0.269317,0,0,11.7563,17.6054,2.76614,0,0.182101,0.210954,26.4565,0,0,0,0,0,113.254
1.17462,0,0,6.26453,3.7115,51.4886,1.31502,0,0.146062,0,0,0,0,0,0,0,4.85998,0,9.13062,0.113345,0.011796,1.85063,3.1142,2.61679,0,0,36.7525,1.22616,0,7.18836,0.54172,0,0.953424,6.55144,0,24.6461,11.6697,3.81999,166.981,0,3.19119,8.64782,0,0,0,0,0,12.035
16.8749,0.639976,0,0,0,6.81955,0,0,0,0,0,0,0,0,0,0,0,0,52.1252,0,0,1.65251,5.90222,160.281,0.717114,0.991546,570.73,7.89799,0,6.88801,0.497291,0,2.58549,5.21173,1.1366,63.5817,19.0459,2.91842,202.366,0.244713,0.7952,0,3.87059,0,0,0.472734,0,0
64.5854,0,0,32.0731,3.55533,5.35602,4.43275,0,0,15.2655,0.38395,0,0,0.19714,25.0202,7.19822,37.3698,12.3675,0,0,4.73952,7.48224,12.7512,28.8097,0,1.01575,4.94141,0.584099,32.686,1.82475,7.92173,0.782407,0,0,0,169.267,4.60473,2.52639,1.19167,9.58457,0.000841,217.325,0.765593,0,0,0.609104,2.81651,265.332
65.7788,0,0,8.25236,1.52967,67.8214,5.21417,0.309948,0.489206,0,0.813102,0,0,0,19.6881,4.62336,110.723,73.9722,0,236.82,0,8.24751,23.4737,53.5487,0,0.486123,3.57706,0,21.8081,4.60758,1.01642,0,0,0.68544,0,33.9919,24.0784,5.43128,21.7646,17.9614,0.965071,259.299,0,0,0,0,0,52.8681
0,0,0,0.826718,1.87953,57.3157,0,0,0,2.59069,0,0,0,0,0,0,0,0,0,0.786888,0,2.46415,1.95881,0.563735,0,0,0.620779,0,0,1.68431,0,0,0,0,0,10.2831,8.06077,3.50675,0.108731,0,0,0.763098,0,0.285393,0,0,0,1.55864
6.56027,0,0,3.50212,0,25.9434,3.27674,0,0.534249,0,34.0217,0,0,0,0,0,0.258379,1.56289,9.50433,19.733,0,13.8321,37.7546,49.4877,0,1.20733,65.2638,2.74177,0.028549,7.34452,0.781918,0,1.35037,1.99716,0,11.0989,14.7216,0.827104,161.772,2.91052,0,9.91589,0.534739,0.05632,0,0,0,5.28096
16.3965,0.305212,0,4.54029,0.180069,46.3985,0,0,0,0,0,0,0,0.374508,0,0,1.1713,11.7806,2.71208,3.06632,0,2.56373,7.5234,0,0,0,3.309,2.93672,2.52388,2.7046,0,0,0,0,0,37.1511,1.09603,2.51416,10.3212,0.612135,0,41.5708,0.092508,0,0,0,0,15.1353
2.0613,0,0,10.8426,9.20926,423.274,8.89515,2.85725,0,1.78379,0.636063,0,0,0,0,1.66116,2.33341,0,0.881967,0.131959,0,6.4778,16.0659,23.2873,0,0,6.93593,4.25149,0,3.08119,0.621838,0,0.554471,2.03876,0.622007,35.626,16.4152,2.04606,121.802,0.82038,0,1.28072,0,0,0,0,0,37.0845
6.46293,0,0,3.57968,0.795249,53.3152,15.9053,0,0,0,0.146856,0,0,0,0,0,0,0,12.1435,31.6737,0,11.1268,24.2483,20.9803,0,0,192.388,2.47102,0,7.2362,0,3.16681,97.1506,0.351376,0,19.7938,31.5658,10.7912,31.2656,0,0.205149,54.2103,0.851447,0,0,0,0,6.25988
