"R_670_14-A", "R_780_60-A", "V_450_50-A", "YG_586_15-A", "YG_780_60-A", "B_710_50-A"
37.23,1157.05,133.3,1765.28,3565.32,3057.48
24.82,1435.91,952.02,3353.68,4238.96,3673.84
238.71,2638.95,313.9,2928.2,6061,15603.6
107.31,947.54,3381.52,8130.32,2485.56,11912.2
397.12,14490.5,1648.62,2768.48,1533.84,12165.3
40.15,1438.1,217.58,2105.84,4427.72,3537.04
75.19,1189.9,165.98,1901.24,3251.16,3322.72
96.36,2132.33,692.3,3594.36,7023.28,4990.92
501.51,4237.65,6217.8,13102.3,6677.88,35469.2
151.84,1722.07,353.46,2008.16,3862.76,5532.8
332.88,2375.42,507.4,4060.76,1842.72,11640.9
32.85,1859.31,135.88,3203.64,5735.84,4832.84
30.66,1564.39,184.04,2570.48,5111.04,3828.88
519.76,8506.69,1689.04,18026.8,1609.08,25533.7
338.72,2384.18,3939.66,18369.6,1800.92,18889.8
211.7,1212.53,2593.76,11432.5,3282.4,14415.7
209.51,589.84,2010.68,12386.4,1958.88,11587
261.34,834.39,288.96,3555.64,532.4,5716.72
126.29,972.36,500.52,27765.3,1467.4,12527.8
24.09,1051.93,129.86,1772.76,4129.84,2967.04
280.32,1892.89,6753.58,37643.3,2713.04,22563.6
344.56,5018.02,614.04,2251.48,1479.72,10082.2
51.1,1038.79,141.04,1978.68,3805.56,2295.2
356.24,1580.45,4070.38,19360,4766.96,21364.4
-1.46,1075.29,142.76,1719.08,3614.16,2456.32
405.15,2305.34,777.44,8033.08,618.64,12515.7
132.86,1366.56,284.66,3747.48,540.32,12307.4
15.33,1241.73,130.72,3087.48,3222.56,3833.44
694.96,1989.98,10916,19660.5,1452.44,12833.4
307.33,5963.37,343.14,2616.24,8953.56,15483.5
80.3,709.56,1029.42,9608.28,1122,8750.64
18.98,944.62,153.08,1755.6,2926,2010.96
16.79,1433.72,371.52,2667.28,4336.64,4407.24
156.22,2144.74,399.04,3047,5702.4,8278.68
151.84,1010.32,1432.76,7179.92,1170.4,8379.76
366.46,4436.21,499.66,2425.72,6684.04,12103
243.09,620.5,2474.22,14989.9,1118.48,15681.1
302.95,4882.97,478.16,2413.84,8205.12,13122.2
322.66,1624.25,702.62,2295.48,2786.52,21423.6
355.51,2414.11,21270.4,51614.6,3002.56,35244.2
426.32,1665.13,483.32,12669.8,1587.96,11621.2
239.44,1138.8,245.1,2032.8,1540.88,7219.24
100.01,2180.51,177.16,4007.96,7143.84,5206
292.73,5247.97,1535.96,4949.12,2584.56,16462.4
178.85,1669.51,3196.62,12451.6,3674.88,11794.4
197.1,3751.47,357.76,9849.4,1640.32,9645.92
78.11,1487.01,223.6,3943.28,4989.16,6316.36
82.49,1422.04,221.02,2684.88,4612.52,4499.96
44.53,1072.37,256.28,1918.84,2731.96,2809.72
78.84,924.18,110.08,2870.56,3123.12,3007.32
208.78,1773.9,287.24,1793.44,3916.88,4195.2
962.14,36608.8,678.54,3923.92,3378.32,26968.6
122.64,946.08,534.92,5503.08,1870.88,5627.8
96.36,1663.67,151.36,2021.36,5331.92,2456.32
85.41,734.38,456.66,2624.16,1881.44,2783.12
546.04,6320.34,490.2,3534.08,8597.6,21510.3
377.41,1756.38,8877.78,20476.3,3559.16,13202.7
0,1473.14,93.74,2071.52,5461.72,2563.48
33.58,764.31,162.54,1644.72,2407.68,2517.12
187.61,2801.01,294.12,2277,5224.12,9009.8
121.18,2452.8,233.06,2305.6,6741.24,4969.64
154.76,2079.04,4399.76,24200.9,2439.8,16819.6
161.33,3186.45,334.54,2520.32,8832.12,6753.36
243.09,2124.3,1593.58,11466,2752.2,7546.04
162.06,1488.47,456.66,2424.4,2207.04,6219.84
742.41,18688.7,5284.7,29377.5,4117.08,26136.4
62.78,479.61,149.64,3420.56,1741.52,2911.56
69.35,1939.61,229.62,2909.72,2865.28,4260.56
142.35,1347.58,288.96,2134.88,3568.4,4562.28
305.87,3472.61,476.44,2937.88,4610.32,12930.6
90.52,9253.48,198.66,3328.6,7847.84,9804
56.94,1798.72,129.86,2794.88,5265.04,5174.08
134.32,1775.36,855.7,7231.4,5259.76,9526.6
463.55,16657.9,5976.14,10160.9,1819.4,13103.2
-36.5,1514.75,148.78,2382.6,4985.64,2627.32
418.29,6565.62,613.18,3364.68,969.32,17330.3
73,742.41,1802.56,2618.88,1642.96,5575.36
63.51,700.8,6301.22,12093.8,1215.28,9569.16
25.55,2176.13,135.88,1930.72,6487.36,3297.64
856.29,1659.29,2456.16,4006.64,777.92,29627.8
96.36,2012.61,552.98,3856.16,5754.76,5655.16
-7.3,680.36,129,1877.92,2313.96,1919.76
100.01,2559.38,177.16,2689.28,7972.8,5809.44
178.85,2760.86,292.4,2652.32,4574.68,10510
59.13,1533.73,231.34,1873.08,4757.28,2594.64
213.89,3408.37,222.74,2383.48,5583.6,10668.9
20.44,1466.57,178.02,2018.72,4366.56,3486.88
697.88,3085.71,2779.52,5145.36,2135.76,18286.4
232.14,3396.69,869.46,2453,6315.76,11545.2
174.47,3080.6,285.52,2409.88,3956.04,10374.8
98.55,269.37,294.12,12928.1,509.08,7914.64
220.46,751.17,2463.9,11310.6,618.2,8578.88
92.71,560.64,403.34,8750.28,1274.24,5917.36
265.72,1614.76,3714.34,15701,3761.56,19624
177.39,2953.58,405.92,2401.08,3974.08,7302.84
183.96,1470.22,168.56,8051.12,2855.16,10174.9
233.6,735.11,4056.62,11113.5,1162.48,10070
131.4,1267.28,660.48,2799.72,2188.56,4072.84
530.71,3692.34,509.98,9808.04,1677.28,21694.2
326.31,7557.69,587.38,6595.6,1561.56,7807.48
75.92,840.23,1149.82,5566.44,2108.04,4500.72
327.77,2583.47,935.68,3945.48,1210.88,13518.1
418.29,2354.25,6503.32,27304.6,4406.6,25957
362.81,12288.8,3448.6,12118,3877.28,15542.8
75.19,1357.8,121.26,2484.68,4417.16,2568.04
121.91,1624.25,232.2,3083.52,4776.64,4870.08
262.07,1506.72,3910.42,29106.4,4228.84,19337.4
211.7,4617.25,639.84,2776.84,10896.2,10998
191.99,1383.35,458.38,6250.64,1744.16,8426.88
108.04,2516.31,168.56,2272.6,6559.96,4927.84
162.06,802.27,755.94,8022.52,784.52,9762.96
213.16,1781.93,545.24,4818.44,3813.04,7233.68
431.43,8968.78,382.7,2875.4,6397.16,9034.12
765.04,22008.8,2844.02,60807.1,10054.9,41095.5
38.69,1099.38,102.34,3205.84,3609.32,3095.48
211.7,1775.36,276.06,2467.96,3991.68,8702
90.52,1782.66,98.9,2109.8,5548.4,3073.44
389.82,2375.42,499.66,5083.76,617.76,13065.2
89.79,2127.22,215,2319.68,6304.76,4028
614.66,17976.2,1512.74,7099.4,5585.8,18621.5
462.82,5371.34,436.02,2503.16,1388.2,20611.2
14.6,1473.14,228.76,2148.08,4455.88,3697.4
16.06,1850.55,165.12,2287.12,6183.76,3579.6
120.45,2050.57,185.76,2241.36,4387.68,5228.8
62.78,1340.28,147.92,2446.4,4459.4,2891.04
33.58,1641.77,191.78,1952.28,3840.76,2656.2
40.88,1268.74,136.74,1983.96,3393.72,2888.76
24.09,953.38,141.04,1729.2,2888.6,2314.96
79.57,850.45,445.48,3118.72,2089.12,3695.88
70.81,712.48,144.48,1651.76,2335.52,2238.2
479.61,15246.1,473,3073.4,4293.96,12939.8
727.08,7967.22,507.4,3288.56,2217.6,43636.9
173.74,1608.92,6526.54,28800.6,4980.8,20040.4
321.2,4601.19,654.46,3927,6851.24,14038.7
202.21,3086.44,504.82,4821.96,8393.44,8850.96
93.44,616.12,1439.64,13647.9,1185.36,9097.96
484.72,5001.96,4158.96,37384.6,2090,23439.9
175.93,1224.94,1528.22,10515.1,2079.88,15641.6
133.59,1536.65,470.42,34093,4114.44,18827.5
191.99,1760.76,221.88,3052.72,4977.72,5333.68
119.72,1014.7,212.42,2237.4,3102.88,2971.6
394.2,21745.2,459.24,2406.8,4770.48,12172.9
154.03,1704.55,419.68,1840.52,3411.32,5412.72
1153.4,7613.17,3839.04,19613.9,6056.16,75694.5
580.35,10729.5,2855.2,6524.32,1788.16,20612
296.38,3351.43,454.08,2728,707.96,10662
421.94,4263.93,611.46,3410.44,4303.2,9865.56
334.34,1857.85,5255.46,32297.3,4267.56,21238.2
100.74,1492.12,318.2,2206.6,4854.08,2798.32
181.77,818.33,392.16,2094.4,2022.24,4547.08
75.92,1956.4,309.6,2425.72,6022.28,4955.2
127.02,2175.4,270.9,2002,6531.8,4588.12
522.68,4577.1,773.14,4141.72,906.4,23702.1
235.79,1508.18,687.14,1871.32,2750.88,8106.92
340.91,15965.8,3577.6,10208,3136.76,12925.3
83.22,1857.12,281.22,2246.2,5886.76,4808.52
54.75,759.2,1624.54,22259.2,1960.2,10859.6
47.45,967.25,226.18,2016.52,2592.48,2604.52
245.28,1994.36,4060.92,16331.9,5340.72,17769.6
265.72,3747.09,419.68,2415.6,4708.88,18523.5
129.94,1051.93,3085.68,9315.68,3318.04,11195.6
140.89,2465.21,235.64,2335.52,6525.64,6251
-67.89,1203.04,182.32,3604.92,4231.04,3514.24
39.42,1116.17,190.06,2428.36,2968.68,2404.64
245.28,2999.57,168.56,4016.76,6974.88,15220.5
91.98,2867.44,304.44,2948,6878.52,5634.64
15.33,954.11,788.62,2608.76,3435.08,2539.92
138.7,1124.2,218.44,1978.68,1541.32,3174.52
642.4,24296.6,5636.44,11024.6,2951.08,20790.6
103.66,644.59,716.38,2566.96,1539.12,2885.72
177.39,2074.66,320.78,2465.76,4914.36,8000.52
824.17,13492.6,614.04,3607.12,1804,39199.3
35.77,612.47,2215.36,16478.4,1544.4,9940.8
1925.74,6537.88,1912.64,2397.12,6745.2,129752
40.15,1570.96,147.92,2977.92,4880.04,3838.76
123.37,1584.1,371.52,2569.6,3076.04,3415.44
88.33,725.62,122.98,2619.32,2436.72,1908.36
909.58,41348.7,605.44,2597.32,3755.4,13463.4
-24.09,782.56,132.44,1934.68,3238.84,2533.08
155.49,1302.32,338.84,4304.08,1728.76,4869.32
166.44,1024.92,571.9,4159.76,890.56,4553.92
388.36,5534.13,804.1,5323.56,13123.4,26443.4
188.34,7548.93,331.1,2886.84,1468.72,7286.12
456.98,4283.64,697.46,6215,984.28,19595.8
21.9,1013.24,95.46,1746.36,2976.6,2238.2
292.73,12839.2,330.24,2654.08,6391.44,8178.36
39.42,1571.69,76.54,2301.2,4008.4,3315.88
373.03,7738,613.18,2742.08,12005.8,17228.4
75.19,1276.04,156.52,2147.64,4517.48,3585.68
162.06,2340.38,368.94,3844.28,6024.92,5476.56
168.63,4305.54,233.92,2456.52,9964.24,7399.36
65.7,425.59,215.86,2225.52,1061.28,2537.64
72.27,1332.25,256.28,1883.64,3732.52,3094.72
441.65,18117.9,5637.3,23520.6,2651.88,16553.6
11.68,1522.05,152.22,2218.04,3980.24,3473.96
125.56,2338.92,191.78,2429.68,6589.44,9056.16
262.8,4761.06,9517.62,34298.4,4323.44,23775.8
199.29,2364.47,227.04,2413.84,4338.84,11854.5
1554.9,7763.55,1602.18,5351.72,3450.04,94197.4
293.46,3266.02,608.88,3121.8,5738.04,12815.1
72.27,1905.3,165.98,4580.84,6652.36,4409.52
1105.22,28604.3,2479.38,76185.6,5506.6,52795.7
4298.97,23629.4,3993.84,16361.4,6323.24,262143
37.96,686.2,92.88,1764.84,1618.32,1767
310.25,2224.31,412.8,3828.44,1140.04,13103.2
5.11,478.15,214.14,1928.08,1332.76,1336.84
694.96,4891.73,2823.38,8830.8,4103.88,33141.3
190.53,1806.75,6903.22,15805.2,5252.72,15647.6
167.17,1643.23,249.4,2486.88,4112.68,8825.88
100.74,1334.44,160.82,1996.72,4812.72,3166.16
69.35,1849.09,70.52,2145,5929.88,5095.04
200.02,1324.22,339.7,11337.9,3326.84,14709
159.87,2179.78,2098.4,8039.68,6110.72,8388.88
748.98,19362.5,742.18,3053.16,2348.72,32387.4
1332.98,7262.77,4416.1,13312.6,5906.56,88340.1
75.19,908.12,264.02,2455.64,1214.84,4415.6
48.91,1584.83,188.34,2008.6,5641.24,4222.56
189.8,1798.72,5940.02,12315.2,2550.24,14629.2
281.78,1584.1,199.52,4059.44,1431.76,7803.68
423.4,1607.46,579.64,9357.48,836.88,13081.9
579.62,4447.16,626.08,5657.08,1176.56,20876.4
100.74,1369.48,238.22,2757.04,3446.08,3810.64
392.74,2736.77,6696.82,37526.3,3769.48,25643.9
791.32,14428.5,5217.62,64360.6,4735.72,43740.3
170.82,1140.26,308.74,18684.6,2978.8,12182.8
2217.01,7689.09,9251.88,45416.8,6503.64,82711.6
781.1,2225.04,571.04,6239.2,953.48,19262.2
245.28,1249.03,510.84,1856.36,3498,6736.64
81.76,1657.1,409.36,2376.88,4808.76,4709.72
7149.62,64662.7,854.84,2442,7497.16,262143
825.63,6278,862.58,5047.68,3450.48,34205.3
208.05,1612.57,314.76,1840.08,2336.84,7314.24
118.26,2290.01,194.36,2514.16,7337,3986.96
57.67,733.65,103.2,5559.84,2707.32,3336.4
241.63,4612.87,417.96,2475.88,7936.28,12439.7
100.74,1990.71,183.18,2057.44,4901.6,9808.56
64.97,1308.89,141.9,2008.6,3457.52,3433.68
183.23,2617.05,545.24,18557,5255.8,12767.2
135.78,918.34,3661.02,11967.6,3072.08,12998.3
48.91,1297.21,454.94,2132.24,4721.64,3528.68
260.61,3194.48,2801.02,26975.1,5118.96,23728.7
188.34,3658.76,368.08,2732.4,725.12,6042
180.31,1989.98,251.98,2045.12,4141.72,3762
674.52,26406.3,1331.28,23558,4209.92,26981.5
116.8,954.11,196.94,2078.56,2778.6,4646.64
620.5,10624.4,700.9,3286.8,1339.36,22324.2
353.32,4285.83,367.22,2180.64,5413.32,14350.3
359.16,3065.27,2426.92,9843.24,5148.88,30629.5
224.84,3045.56,397.32,2560.8,8086.32,6406.04
486.91,7975.98,3200.92,15303.6,1616.56,18724.9
369.38,17804,762.82,3395.04,1699.28,8667.8
129.21,516.84,2060.56,5750.8,611.6,5516.08
98.55,847.53,79.98,2339.92,2541.44,2657.72
143.08,3491.59,208.98,2314.84,7052.76,6078.48
73,365.73,2454.44,6616.28,514.8,6507.12
97.82,1839.6,744.76,11980.8,4860.24,9824.52
1589.94,25389.4,595.98,3545.08,9533.48,131796
629.99,5042.84,617.48,2099.24,1201.2,19950
94.9,1189.17,202.1,2128.72,3083.96,3252.04
983.31,4924.58,510.84,2294.6,6357.56,28142
649.7,5277.9,693.16,2954.16,916.52,27811.4
325.58,3768.99,4332.68,28216.8,8193.24,24299.5
143.81,728.54,5379.3,6862.24,2152.48,6083.8
18.98,608.82,172.86,1747.68,1405.8,1689.48
78.11,718.32,372.38,11171.2,2239.16,11056.5
68.62,2153.5,1321.82,1939.52,7055.84,4150.36
597.87,3709.86,752.5,22359.5,1214.84,34613.4
45.26,1119.09,169.42,2240.92,3352.8,2919.92
41.61,1175.3,270.04,2065.8,3912.92,2849.24
18.98,893.52,2269.54,12147.1,1758.24,8540.12
268.64,1129.31,2311.68,19659.6,2782.56,20678.8
362.81,2493.68,6725.2,12920.2,3318.04,15449.3
534.36,3045.56,6020,15306.7,1602.04,11296.6
560.64,2332.35,239.94,9177.96,1694,16596.1
140.16,689.85,1236.68,4496.8,1655.72,4838.92
61.32,1820.62,172.86,2872.76,6059.24,2599.2
145.27,916.88,4401.48,8962.8,1867.8,6060.24
100.74,913.23,179.74,3303.96,2678.72,3039.24
536.55,1378.97,1095.64,15324.8,822.36,14458.2
40.88,1205.23,175.44,4005.76,3633.08,3529.44
101.47,1635.2,5067.98,11102.1,5038.44,10633.2
202.21,1130.77,6572.12,11131.1,1646.04,8487.68
265.72,3860.24,258,3365.12,8510.92,14049.4
303.68,3709.13,452.36,3589.96,6302.56,11755.7
51.1,1472.41,319.92,2490.84,5763.12,4765.96
158.41,754.82,474.72,2909.28,1025.2,5149
96.36,1905.3,2387.36,6130.96,2596.88,5432.48
79.57,1668.05,365.5,22401.7,5151.52,17854.7
124.83,635.83,368.94,4283.84,1289.2,5538.88
177.39,830.01,8496.8,27864.3,1169.08,19883.1
68.62,697.88,5827.36,13681.8,1706.76,8784.84
145.27,2027.21,7764.08,11045.8,5918.44,12033.8
17.52,1154.13,173.72,2122.12,4058.56,3086.36
35.04,1315.46,345.72,2837.12,4252.16,3885.88
183.96,697.15,2936.04,11416.7,1529,14450.6
178.85,2815.61,433.44,2219.36,7986,8161.64
456.25,24863.1,1934.14,11574.6,3363.36,16894.8
16.06,886.95,790.34,2853.84,2502.28,3176.8
124.83,1632.28,362.06,2112,4897.2,5631.6
122.64,3151.41,301.86,2174.48,7623.88,6271.52
129.21,1499.42,305.3,1834.8,3848.24,3340.2
602.98,7513.89,547.82,2486.88,6044.28,33785
241.63,2544.05,368.08,2196.48,4676.32,7227.6
32.12,1402.33,273.48,2158.2,4713.28,3873.72
313.9,6824.04,1176.48,7141.2,5925.48,11717.7
575.97,6540.8,670.8,6910.2,9299.84,25401.5
17.52,1204.5,311.32,1689.16,2532.2,2976.92
43.8,916.15,187.48,2046.44,2215.84,2338.52
347.48,3076.22,457.52,2999.48,5554.56,13630.6
296.38,2112.62,912.46,4070,556.16,12813.6
239.44,746.06,3345.4,20803.6,1916.2,12815.9
124.83,2810.5,264.88,2697.64,8281.24,11013.9
89.79,404.42,3218.12,4005.76,738.32,5433.24
58.4,1397.95,260.58,2312.2,4125.44,3800.76
68.62,2313.37,327.66,4712.84,6500.56,4534.92
51.83,1797.26,251.98,3193.96,5487.24,5085.92
182.5,4212.1,608.88,2792.68,12632.8,11444.8
96.36,1145.37,188.34,2706.44,3413.08,3106.88
181.04,1853.47,269.18,2180.64,4923.16,7391.76
52.56,1524.24,221.88,3696.44,4771.8,3940.6
55.48,1290.64,144.48,2251.92,4108.72,3291.56
109.5,1622.79,243.38,4155.36,4753.32,7393.28
-42.34,417.56,108.36,1739.32,1362.24,1089.08
451.14,4260.28,455.8,3315.4,3956.92,18702.1
304.41,1074.56,416.24,6406.4,1548.8,9935.48
443.11,3786.51,291.54,2203.52,4571.6,27867.7
35.77,1030.76,205.54,2167.44,4014.56,2556.64
295.65,3697.45,352.6,3222.12,7292.12,14237.8
67.89,3365.3,218.44,2563,4986.52,3384.28
29.93,1490.66,626.08,4079.68,5230.28,4101.72
72.27,1205.96,242.52,2344.32,1532.08,3795.44
138.7,1146.83,2677.18,18843,3165.36,12207.9
41.61,1430.8,147.92,3488.32,4344.56,2808.96
244.55,4485.85,482.46,2359.28,6891.28,11357.4
151.84,8195.71,290.68,3227.84,7182.12,6669.76
372.3,4735.51,3070.2,13740.3,1234.2,13580.4
364.27,2831.67,3716.92,8088.08,4383.72,27803.8
760.66,3852.21,610.6,3652,930.16,38242.4
296.38,2263,4987.14,8455.04,2267.76,16064.1
631.45,14877.4,505.68,2400.2,1974.72,24191.6
59.13,1774.63,215,2103.64,5858.6,4018.88
26.28,621.96,212.42,2519.88,1888.48,2374.24
32.12,1085.51,15.48,2036.32,3207.6,1899.24
92.71,2048.38,243.38,2175.8,5003.68,5885.44
124.83,1579.72,392.16,2028.4,4191,5972.08
573.05,12399.8,4509.84,44941.6,2565.2,32843.4
178.85,1762.22,650.16,4822.84,1188.88,17268
732.19,23061.4,3390.98,14114.3,4073.96,23091.1
60.59,1627.9,200.38,2123.44,5067.92,4518.2
446.76,10403.2,6743.26,14149.1,2429.24,14562.4
37.96,675.25,161.68,1890.24,1737.56,2606.04
156.95,998.64,2493.14,11165.9,1521.52,13741.6
101.47,2187.81,288.1,2291.96,6046.04,6679.64
263.53,1895.08,7101.88,24471,5506.6,20839.2
97.09,1030.03,3814.96,9511.92,3311,10744.1
93.44,2172.48,186.62,3270.96,5651.8,5909
205.13,990.61,282.08,12311.2,2181.96,9275.8
203.67,2187.81,278.64,2955.04,4478.32,5900.64
105.12,1988.52,313.9,2073.28,4475.24,4413.32
1007.4,5542.89,414.52,8078.84,3270.96,51544.7
92.71,4098.95,232.2,1847.56,3358.08,7755.04
18.25,836.58,182.32,2471.48,2689.28,2337
80.3,581.08,313.04,4188.8,1287.44,3458
189.8,1922.09,245.96,2321,5592.84,8676.92
33.58,872.35,743.9,2893.88,1983.96,3125.88
137.24,3083.52,243.38,2047.76,8725.2,6238.08
252.58,1811.86,344.86,1935.12,3656.4,3805.32
86.14,3725.92,323.36,2168.32,8253.08,6289.76
389.09,4147.86,193.5,2208.36,6915.48,23994.7
105.12,756.28,501.38,7384.08,1551.88,6425.8
23.36,988.42,259.72,1861.64,3285.48,2001.08
214.62,3139,1071.56,3026.76,2184.16,5677.96
64.97,1012.51,116.96,1908.72,3305.72,1701.64
107.31,2041.81,485.04,2178.88,5197.72,6507.88
24.82,801.54,292.4,2445.08,2341.24,2950.32
524.14,22100,9116,21060.2,3795.88,18214.2
118.26,3035.34,333.68,2849.44,8622.68,6610.48
67.16,869.43,249.4,2482.04,2202.64,3471.68
38.69,823.44,153.08,1914.44,3188.68,3103.08
227.03,2834.59,7559.4,3908.96,1646.04,6279.12
350.4,3062.35,3855.38,6756.2,5799.64,18756
92.71,1041.71,270.9,1752.52,2920.72,2964.76
370.11,2254.97,643.28,3201,866.36,10260.8
309.52,8916.95,643.28,3780.04,11329.1,14598.8
550.42,4185.82,438.6,4409.24,4395.16,13465.7
159.87,1627.9,5826.5,44445.7,2351.8,25419.7
165.71,2106.78,210.7,2291.96,5030.96,9352.56
62.05,1360.72,104.92,1930.72,4188.8,2137.88
213.89,3578.46,657.9,2882,6519.92,14383.8
92.71,962.87,264.02,2224.64,2314.84,2969.32
26.28,1204.5,164.26,3171.96,4716.8,3492.96
278.86,1368.75,340.56,3721.96,1170.84,8682.24
66.43,1393.57,183.18,2033.68,3773,3081.04
263.53,3347.78,297.56,3832.84,8056.4,11823.3
108.04,2191.46,361.2,2285.36,4809.64,8477.8
97.82,1553.44,756.8,5285.28,3686.76,4188.36
2501.71,13931.3,1673.56,9825.2,2734.6,144750
476.69,15247.5,7059.74,32086.1,2504.48,24079.8
173.01,195.64,843.66,6522.56,677.6,9005.24
33.58,662.84,1449.1,4787.2,1840.52,4936.96
399.31,3137.54,483.32,4881.36,1037.96,9945.36
34.31,2128.68,164.26,2926,6429.72,3463.32
102.2,1420.58,261.44,5847.16,3248.08,8528.72
122.64,1130.04,239.08,2112.44,1811.04,4885.28
13.14,1157.78,596.84,2342.12,3558.28,2713.2
174.47,1685.57,360.34,2079.44,3435.08,7601.52
51.1,921.99,252.84,1771,3233.12,2516.36
250.39,3060.89,1736.34,16367.6,949.08,11584.7
675.98,2129.41,577.06,11177.3,1074.04,14789.6
632.18,9139.6,2636.76,15690.8,2568.72,22239.1
601.52,15732.2,506.54,2782.12,1669.36,15741.9
5.84,1301.59,193.5,2366.32,4119.28,3136.52
438.73,21700.7,699.18,3582.04,2229.92,10727.4
137.97,2100.21,250.26,1847.12,3329.04,6117.24
76.65,502.97,61.92,2121.24,2061.4,1786.76
394.93,5993.3,2730.5,6902.28,1103.08,11528.4
85.41,1822.81,98.04,2138.84,5357.44,3274.84
214.62,2022.1,221.02,2801.92,5393.52,6032.12
373.03,2351.33,1710.54,6164.4,1293.6,13493.8
88.33,2230.88,252.84,3153.92,5421.24,5763.08
229.22,2449.88,604.58,2519.44,4698.76,8934.56
339.45,4618.71,337.98,3652.88,8595.84,13071.2
848.99,4727.48,5221.92,39804.6,3043.48,26515.6
117.53,1641.04,1134.34,7510.36,599.28,9050.08
88.33,1907.49,164.26,1848,5644.32,3166.92
256.96,1827.92,1857.6,16196.4,705.32,11859
360.62,2603.18,1215.18,4998.4,3025.44,13948.3
90.52,1224.94,268.32,2676.52,3232.68,5009.92
154.76,1470.22,399.04,2741.2,4067.36,4254.48
500.05,1726.45,9435.06,20507.1,3555.64,15615.7
3285,17205.4,620.92,3782.68,6705.16,208089
148.19,1457.08,435.16,1774.08,3372.16,4091.84
365.73,1160.7,535.78,3889.16,1073.16,10402.9
87.6,1859.31,769.7,10618.5,4228.4,6843.04
104.39,734.38,2637.62,10177.2,1818.08,9260.6
187.61,1991.44,387.86,2715.24,2838,6066.32
106.58,436.54,141.04,1698.4,1242.12,1196.24
511.73,2930.22,607.16,2711.72,6123.92,12150.1
1232.24,3910.61,4276.78,12856.4,2526.48,81079.8
66.43,1144.64,632.1,2396.68,3467.2,3659.4
942.43,7554.04,1127.46,4139.08,1481.48,37215.7
24.09,820.52,121.26,1998.48,2992.88,2147.76
348.94,5015.83,378.4,2441.12,4429.04,14649
542.39,4278.53,1319.24,6891.72,2132.24,25350.6
539.47,7789.83,608.88,3721.08,2390.08,25020
208.05,2763.05,201.24,2281.84,6795.8,6719.16
602.98,6126.16,1282.26,3323.76,1053.36,27118.3
432.89,1908.22,5879.82,23519.8,3353.68,24784.4
267.91,5522.45,771.42,20497,1589.28,13498.4
151.11,1723.53,1234.1,62160.6,4977.28,30171.2
337.99,1889.24,2859.5,6611,1290.52,7746.68
108.04,2225.77,294.98,2722.72,6452.6,5047.16
150.38,1947.64,433.44,2018.72,3193.08,5299.48
572.32,4917.28,1029.42,17043,8704.08,32009.7
309.52,1797.99,4480.6,13110.7,1843.16,25604.4
160.6,2100.94,1420.72,11633.6,1954.48,9543.32
550.42,7988.39,712.94,3564.44,6331.6,19135.3
-63.51,611.01,175.44,2016.08,2816,2292.92
84.68,1167.27,1674.42,2693.68,3343.56,3970.24
-0.73,580.35,133.3,2482.04,1579.16,2096.08
383.25,3815.71,4054.9,15520.6,4083.64,27929.2
116.07,534.36,448.92,1826.44,1358.72,1947.88
12.41,680.36,107.5,2078.56,2345.2,1778.4
426.32,8442.45,416.24,3563.56,1065.68,12228.4
375.22,6859.81,3198.34,12283.5,2497.88,18845.7
202.94,856.29,1135.2,5691.84,1614.8,6839.24
285.43,2997.38,737.02,3516.48,5333.24,9221.84
244.55,2154.23,199.52,1875.72,5532.12,11782.3
582.54,25696,2120.76,9550.2,2789.16,16026.9
70.08,994.26,3045.26,9461.32,2703.8,8232.32
348.94,3460.2,436.02,2382.6,1789.04,13556.1
56.21,1270.93,137.6,1897.28,4284.28,2935.12
182.5,7073.7,322.5,2391.84,10142.4,8662.48
72.27,1079.67,1168.74,2108.48,4161.08,3365.28
123.37,792.78,1236.68,3629.56,2121.24,6045.04
127.02,488.37,292.4,1774.52,984.72,1671.24
115.34,4052.23,184.04,2798.4,7533.24,6156.76
52.56,711.02,380.98,1902.12,1992.76,2590.08
110.23,2626.54,344.86,2265.12,6856.52,5737.24
409.53,3785.78,544.38,2203.96,8170.8,22455
923.45,6770.02,3013.44,10134.1,3402.08,52208.2
52.56,1782.66,218.44,2652.32,5647.84,4344.92
50.37,684.01,102.34,1967.24,2273.48,1788.28
78.11,1213.26,70.52,3061.96,3557.84,2770.2
245.28,3972.66,354.32,3321.56,12604.7,8550
156.22,1071.64,9044.62,8092.92,1595.44,10067
343.83,2448.42,453.22,1968.56,5774.56,24807.2
162.06,1174.57,295.84,23384.2,1941.28,20384
172.28,2425.06,338.84,2201.76,5286.6,5889.24
194.91,1804.56,6177.38,6687.12,1394.8,10230.4
51.1,1859.31,215,2031.92,4554.88,5155.84
30.66,795.7,7342.68,13011.7,1382.92,8090.2
13.14,1703.09,136.74,1989.68,5957.6,3819.76
123.37,1361.45,227.04,15978.2,3111.24,16039.8
54.02,1246.84,321.64,1989.24,3805.12,2511.04
182.5,3057.97,234.78,1883.2,4333.56,5342.04
140.89,1071.64,370.66,2235.2,2726.68,4066
64.97,2116.27,139.32,2421.32,6103.68,3596.32
630.72,4793.91,702.62,3947.24,5665.44,16739
129.94,2048.38,2772.64,5944.4,4221.8,11550.5
916.15,13110.8,494.5,3354.56,2269.52,47966.6
34.31,2343.3,369.8,4109.16,7077.4,4284.12
54.02,717.59,1515.32,3391.96,2091.76,4467.28
164.98,1934.5,796.36,2156.88,5383.84,5304.04
