"R_670_14-A", "R_780_60-A", "V_450_50-A", "YG_586_15-A", "YG_780_60-A", "B_710_50-A"
864.32,3268.94,1234.1,2851.2,2268.64,17926.9
578.89,1941.8,823.02,3243.24,682.88,16024.6
217.54,1857.12,415.38,1499.96,912.12,4983.32
1648.34,32882.9,3184.58,4528.48,3650.24,41161.6
1700.17,16638.2,687.14,1862.08,1888.92,29382.4
421.94,1216.18,3433.12,9235.6,2877.6,13443.6
-42.34,1678.27,438.6,1780.24,5036.24,4170.12
1565.12,11739.9,820.44,1558.92,3313.64,31036.1
145.27,992.07,458.38,1575.64,2134.88,4265.88
711.75,1655.64,754.22,2382.6,461.12,14279.6
388.36,2505.36,683.7,2345.2,1311.64,6998.84
710.29,10860.2,2347.8,5148,1504.36,23452.8
807.38,2850.65,1022.54,1866.04,3020.16,54856
1019.81,7795.67,756.8,3408.68,1466.52,40124.2
580.35,6595.55,3175.98,4985.2,6101.92,15279.8
379.6,1477.52,1056.94,4391.64,663.52,10640.8
830.01,2799.55,787.76,3109.48,659.12,16054.2
174.47,254.77,159.96,1203.4,701.8,2558.16
524.87,1541.76,772.28,6231.72,798.16,16783.8
597.87,5031.89,968.36,3786.2,8299.28,14684
1020.54,3094.47,2221.38,11763.4,1562.88,26112.8
1270.93,8210.31,776.58,2159.52,1755.16,24326.8
278.13,846.8,346.58,1640.32,302.72,4498.44
1234.43,15854.9,645,2398,2191.64,48441.6
501.51,2175.4,1648.62,9370.24,931.48,16278.4
843.88,13772.9,605.44,2328.48,2238.72,24691.6
48.18,87.6,276.06,1998.48,572.88,2555.88
286.16,1351.23,460.1,3203.2,3999.16,6401.48
1828.65,12132.6,2148.28,3090.56,2004.2,37294
1075.29,57967.1,681.98,2452.12,5771.04,12835.6
798.62,6302.82,671.66,2441.56,2207.48,12934.4
535.82,10898.2,628.66,2590.72,1458.16,16074.8
382.52,1741.05,609.74,2299.88,4461.16,5038.8
1477.52,18259.5,2070.02,6596.92,2621.96,24964.5
1576.07,11703.4,1281.4,6754,1983.96,48679.5
297.84,2187.81,458.38,1121.12,930.6,5907.48
804.46,22354.1,1334.72,2943.6,2731.52,21052
453.33,2157.15,705.2,3171.08,1257.52,8926.2
186.88,681.09,380.98,1200.76,763.4,3315.12
1019.81,2816.34,3257.68,7252.52,1002.32,25352.1
210.24,1682.65,411.94,1584.44,4803.48,5670.36
223.38,1065.8,550.4,1712.04,917.4,4960.52
800.08,4042.01,800.66,2516.8,1564.64,10582.2
933.67,5204.17,1802.56,2397.12,1018.6,29319.3
178.85,1668.05,785.18,2713.48,2815.12,6301.92
258.42,889.14,315.62,1192.84,1068.32,3634.32
1128.58,4021.57,1889.42,17823.1,2263.8,34902.2
209.51,1754.92,798.08,2122.12,3491.84,6117.24
529.98,1311.81,637.26,2532.2,370.48,11644
972.36,5595.45,931.38,3744.84,1077.56,39551.9
94.17,1568.77,329.38,2332,4073.96,3756.68
1419.12,4238.38,972.66,4612.52,1096.48,29545.8
1129.31,8459.24,1315.8,4204.2,1645.16,24697
610.28,2025.02,971.8,4033.92,734.36,12782.4
359.89,1148.29,405.06,1645.16,653.84,7011.76
518.3,2541.13,751.64,2772.88,1078,8432.2
1772.44,21144.5,2698.68,11555.7,3716.24,55406.3
540.2,3560.21,550.4,1672.88,1525.48,7574.16
136.51,2798.09,494.5,3306.6,7765.56,4952.16
522.68,3163.09,929.66,3581.6,803.88,13178.4
444.57,10701.1,996.74,4318.16,6438.08,13753.7
451.14,3276.24,431.72,1828.64,729.96,13321.3
792.78,6059,853.98,2053.04,972.4,26058.9
342.37,1587.02,571.04,1928.52,939.4,5164.2
148.92,1739.59,679.4,2517.24,5981.36,4944.56
707.37,1722.8,788.62,3102,619.96,10948.6
507.35,1791.42,901.28,3090.12,546.04,13714.2
283.24,1799.45,373.24,1365.32,931.92,4724.92
1178.95,49609.3,1210.88,2998.6,4397.36,16059.6
101.47,400.04,302.72,1378.52,490.16,2520.16
597.14,2198.76,717.24,4491.52,735.24,11040.5
287.62,1256.33,434.3,1511.4,1067,4411.8
335.8,1230.05,491.92,1685.2,931.48,5256.92
1363.64,13382.4,1023.4,1663.2,3101.12,24197.6
108.04,778.91,542.66,1603.36,2185.48,2573.36
351.86,1604.54,446.34,1503.04,960.52,4694.52
378.14,1620.6,495.36,1791.68,1261.92,5592.08
424.13,1960.05,1449.1,2722.72,759.44,20639.3
367.19,2197.3,552.12,1784.2,1176.56,7056.6
787.67,16438.9,3085.68,8288.28,2048.2,25927.4
787.67,10250.7,2578.28,2067.56,1266.76,25940.3
500.78,7865.02,617.48,1955.36,1147.08,22543.9
743.87,3204.7,1597.02,2155.56,695.64,31310.5
1692.14,9520.66,1114.56,7461.96,1763.08,32304.6
1176.76,6344.43,3740.14,12491.6,1689.6,26814.3
666.49,3341.21,579.64,2203.08,1353,9417.16
586.92,6597.74,424.84,1546.6,850.96,18195.2
1010.32,18934,2715.02,8730.92,2578.84,30247.2
453.33,2800.28,517.72,1960.2,1315.16,7568.84
811.03,7204.37,6525.68,2597.32,1133,26718.6
1311.08,22073,1614.22,4024.24,2599.52,41018.7
1635.2,7155.46,2750.28,8816.28,1533.4,26128
1007.4,19937.8,981.26,2489.52,2254.12,33414.2
370.11,1323.49,8825.32,2412.52,287.32,5861.12
751.17,21319.7,536.64,1941.28,5841,17749
409.53,1633.01,414.52,1529.44,1318.68,6496.48
84.68,1628.63,175.44,1239.04,4841.32,3308.28
1618.41,26515.1,492.78,2425.28,5991.04,27749.9
298.57,1843.98,479.88,1646.04,1113.2,5841.36
906.66,4642.07,430.86,1850.64,1527.24,11039.8
1473.14,8002.99,874.62,5942.64,1477.08,32517.4
237.98,627.07,439.46,1640.32,577.28,4073.6
869.43,7514.62,534.92,2355.32,1636.8,25188.7
39.42,527.79,283.8,1747.24,517.44,1903.8
685.47,1445.4,757.66,2673.88,433.4,10383.1
430.7,2954.31,775.72,3838.12,696.08,12980
395.66,1475.33,967.5,6676.56,498.96,14373.1
590.57,2313.37,683.7,1178.32,502.04,25089.1
1692.14,24895.9,1535.96,10157.4,3481.72,71345.8
1509.64,4972.03,749.92,1869.56,1487.64,18551.6
676.71,6470.72,872.04,3246.32,1269.84,23238.5
25.55,738.03,192.64,2123.44,2167.44,2479.88
100.01,2241.1,851.4,3714.48,5532.12,7350.72
647.51,9749.15,3777.98,1383.8,2019.16,12535.4
884.76,11953,1659.8,6747.4,3007.84,37797.1
710.29,6309.39,5977,7774.8,4997.52,32312.9
1523.51,3874.11,1748.38,10487.8,1381.6,40142.4
1407.44,4874.21,1850.72,19405.3,2347.4,43696.2
1160.7,10014.9,1724.3,3007.4,1746.36,41253.6
418.29,2391.48,531.48,1444.08,1266.76,6031.36
1145.37,23174.6,2160.32,2889.04,2226.84,33294.8
1239.54,3659.49,983.84,5157.68,737.44,22747.6
207.32,1507.45,499.66,1627.12,2302.08,5031.96
683.28,8497.2,3425.38,2402.84,2495.68,16033
2803.93,20388.2,7372.78,4368.76,2801.04,35991.3
189.07,2096.56,595.12,3171.52,3995.64,7722.36
392.74,8036.57,2675.46,2030.16,777.04,14425.6
681.09,4325.25,2096.68,3837.68,797.28,12910.9
505.16,6634.97,752.5,2005.08,793.76,8942.16
278.86,2906.13,613.18,1814.56,1737.12,8790.92
719.05,6845.94,479.02,2592.92,1545.72,32276.4
181.04,3677.74,399.9,1565.08,1361.8,3964.92
1256.33,9721.41,1550.58,2981,1653.52,38773.7
819.79,6750.31,1256.46,2064.48,1117.6,23667.2
459.9,2903.21,459.24,1243.88,676.72,8784.08
244.55,1098.65,600.28,3006.96,2704.24,7441.92
966.52,4927.5,816.14,3241.48,825,26761.9
1124.2,2673.99,1793.96,6602.2,1095.6,26788.5
764.31,5616.62,3894.94,3182.96,1026.96,29560.2
342.37,1538.11,455.8,1837.44,863.28,7017.84
1140.26,2636.76,1931.56,1692.24,962.72,54381
692.77,2928.03,783.46,3428.92,829.4,18068.2
481.07,1883.4,1026.84,4760.8,780.12,16727.6
177.39,542.39,437.74,2861.76,216.04,5162.68
407.34,2097.29,512.56,2008.16,2272.16,5665.8
596.41,2706.84,1097.36,4850.56,701.36,16425.1
1233.7,6478.02,1764.72,2951.96,1243,41130.4
217.54,1276.04,409.36,1503.48,1395.68,4481.72
2574.71,18972.7,3027.2,6851.68,2886.84,49428.9
334.34,1857.12,681.12,2884.64,5540.92,8414.72
378.14,11146.4,348.3,1225.4,1069.2,7680.56
189.8,635.1,330.24,1199.88,664.4,3185.16
723.43,8203.01,3222.42,2573.12,1203.4,24142.2
131.4,657,394.74,1266.76,848.32,3968.72
202.21,768.69,476.44,1444.96,1478.84,3979.36
1992.9,13613,773.14,1954.48,5187.16,31606.1
1046.82,8378.94,2198.16,6984.56,1740.64,40257.2
141.62,1053.39,1474.04,5194.64,2816,7756.56
259.88,974.55,718.96,2273.48,2691.48,5716.72
246.01,1554.17,475.58,3239.28,976.36,10973.6
586.92,1651.99,995.88,2548.92,795.08,17572
650.43,6142.22,505.68,1617.88,1361.8,19523.6
853.37,8314.7,2137.1,1686.08,1703.68,18328.2
72.27,1276.77,363.78,2639.56,3903.68,3353.12
566.48,9656.44,338.84,1405.8,1541.76,13817.6
400.77,1089.89,756.8,2014.32,2112.88,8189.76
228.49,1003.02,390.44,1399.64,1051.6,5620.96
16519.2,10746.3,4503.82,2599.08,1118.04,9417.16
700.8,11653.7,711.22,6725.84,1961.08,21807.4
711.02,4407.74,877.2,2099.24,835.56,17666.2
1295.75,4709.96,1785.36,9624.56,1573.44,40421.4
1281.15,8557.79,1763.86,3606.24,1651.76,31072.6
572.32,2871.82,1113.7,1239.48,506.88,15716.8
713.21,7324.82,661.34,2367.2,1296.68,29683.3
727.81,2654.28,1079.3,5773.68,800.36,19911.2
797.16,3087.17,1493.82,4240.28,1837.44,18160.2
554.07,3794.54,424.84,1415.48,963.6,15000.9
175.93,3651.46,643.28,3764.64,11739.6,8292.36
1240.27,4710.69,3049.56,2647.92,769.12,17683.7
7.3,1819.16,311.32,2841.08,6361.96,3637.36
700.8,2425.06,535.78,2007.72,1097.36,6537.52
337.99,13085.2,15118.8,4551.8,2502.72,11100.6
785.48,6482.4,573.62,2101,2324.96,12663.9
1124.2,54106.1,3953.42,2211.88,3374.36,13514.3
140.89,513.19,338.84,1134.76,696.08,3174.52
1000.83,10604,2214.5,3328.6,2250.6,18971.1
1653.45,35321.1,3919.02,4489.32,6774.24,42566.1
863.59,2730.2,935.68,1635.04,638.44,35919.9
824.17,2356.44,780.02,5502.2,715.88,19584.4
720.51,3588.68,399.04,1454.64,1113.64,7463.96
1121.28,12959.7,843.66,2374.68,3794.56,14977.3
838.77,3593.79,1797.4,15013.7,2050.4,23521.2
208.78,1174.57,486.76,1363.12,290.4,7847
544.58,11670.5,479.02,1928.08,2304.72,15489.6
483.26,9548.4,5445.52,1745.48,2228.6,15918.2
408.8,8311.05,1318.38,1891.56,904.2,15548.1
1136.61,6453.2,1307.2,8015.92,1982.2,33044
405.88,2129.41,552.12,1703.68,1033.56,5947
778.18,4221.59,651.88,2511.96,1405.8,20489.6
739.49,2233.8,658.76,4194.96,664.4,15653
465.01,2159.34,4981.98,11887,3128.4,16850.7
973.09,3698.18,1409.54,6003.36,812.24,20827.8
667.95,7102.9,528.9,2406.8,1270.28,32209.6
512.46,5242.13,536.64,1544.84,2021.36,10107.2
1035.14,6538.61,1344.18,2629.88,1192.84,30379.5
862.13,5359.66,472.14,1502.16,1577.84,14943.9
386.9,4156.62,997.6,2267.76,794.2,10830.8
1455.62,5308.56,1119.72,5860.36,1226.28,32427.7
373.03,2460.1,486.76,1872.2,1162.48,6646.96
966.52,5156.72,1189.38,2680.48,1371.92,24374
2762.32,14835.1,1017.38,2566.52,4042.28,42791.8
301.49,555.53,447.2,1689.6,884.84,4607.12
1601.62,31657.9,4340.42,8327.88,3896.64,40913.1
459.9,1762.22,466.12,1837.88,733.48,6365
748.25,6872.95,1309.78,4061.64,3076.48,34330
1296.48,3866.81,2010.68,2742.96,1301.96,60605.4
1044.63,35751.8,958.04,2256.76,3523.96,29682.6
1146.1,8733.72,4083.28,3107.72,1634.16,28069.8
1479.71,9279.76,602,2113.32,1460.8,29206.8
895.71,2322.13,880.64,3541.56,692.56,17375.9
702.99,6832.07,987.28,3331.68,1041.92,19953.8
449.68,3340.48,2834.56,1803.12,532.84,11679.7
191.26,999.37,367.22,1129.48,696.96,4167.84
1533,9987.13,1517.04,5520.68,2288.44,46870
1100.84,7863.56,1869.64,2712.6,3516.92,30526.2
1402.33,10134.6,1662.38,10093.2,1977.36,38856.5
445.3,2704.65,357.76,1770.56,513.04,12103
621.23,1148.29,459.24,2453.44,3201.44,8760.52
485.45,3428.81,430,1494.24,1564.2,8692.12
884.03,10419.3,1412.12,2560.36,6029.32,15245.6
867.97,20137.1,732.72,3072.96,2016.08,25102
834.39,3529.55,1605.62,1597.2,1326.16,13224.8
1636.66,12758.2,591.68,1721.28,3680.6,30687.3
57.67,378.87,350.02,1477.52,902.44,3726.28
764.31,4558.12,668.22,3644.96,963.6,25168.9
1432.99,6232.01,908.16,2328.48,1336.72,49808.1
678.9,12119.5,1025.98,3282.84,1109.68,15326.9
167.17,1235.89,3238.76,9076.32,2469.28,8886.68
778.18,21913.1,835.06,3325.08,1707.2,11121.1
413.91,2207.52,541.8,2156.88,1336.28,7349.2
977.47,5894.75,1016.52,3019.72,1271.6,36491.4
384.71,2032.32,743.9,2082.96,3289,8675.4
932.21,31298,1651.2,9636.88,3625.16,27847.9
686.93,10928.1,2273.84,2254.12,1442.32,17469.4
694.23,4844.28,432.58,2346.52,1004.08,15707.7
1033.68,16822.8,658.76,3136.32,2422.64,42401.9
90.52,1760.03,798.94,2918.96,5170.88,5118.6
5203.44,2953.58,5667.4,3137.2,553.96,10958.4
637.29,7932.18,745.62,2316.16,2659.36,14217.3
239.44,991.34,353.46,1408.88,701.36,3659.4
965.06,4189.47,858.28,3483.92,720.28,20881.8
341.64,1011.05,524.6,1979.56,416.24,8256.64
766.5,2998.11,810.12,2621.52,675.84,14243.2
135.05,1231.51,437.74,1721.28,3428.48,5760.8
925.64,3641.97,3008.28,9040.24,1404.04,28141.3
118.26,1776.09,409.36,2159.96,4769.16,4932.4
690.58,6413.78,856.56,5572.6,1155.44,25049.6
389.82,1345.39,1094.78,5373.28,498.08,9581.32
509.54,2157.15,681.12,4968.48,1180.52,16359.8
196.37,924.91,409.36,1404.04,819.28,3603.92
2614.86,18388.7,262143,3991.24,2676.52,64007.2
172.28,3536.12,447.2,2168.32,4346.32,6349.8
1071.64,10136,1238.4,2308.68,1485,22219.4
560.64,1723.53,724.12,6424.88,792.88,14399.7
789.86,6272.16,903.86,3187.8,1066.56,17837.2
-2.92,3087.9,309.6,2761.44,9830.92,5961.44
1232.24,4885.16,767.98,2597.76,1079.76,22238.4
1457.81,6975.88,597.7,1639.88,1863.4,31028.5
1533.73,14548.2,2352.96,5368,3241.48,49555.8
890.6,19601.2,687.14,2529.56,2367.64,38091.2
2145.47,10463.1,702.62,2381.72,2445.52,29207.6
258.42,1225.67,372.38,2072.84,785.4,4566.08
219,591.3,889.24,848.76,200.2,8236.12
936.59,3084.98,1078.44,4150.52,632.72,18785.7
1301.59,13455.4,1793.1,3091.44,1856.8,20833.1
1057.04,19477.1,1819.76,2651.88,1763.52,27457.3
534.36,2882.04,589.1,2577.52,634.92,15117.2
277.4,1342.47,366.36,1106.6,719.84,4134.4
689.12,4974.95,935.68,2525.6,915.64,15584.6
540.2,1606,835.92,2071.52,702.24,5259.96
831.47,5926.87,1881.68,3979.36,2702.04,21539.2
1859.31,8001.53,2296.2,12449.8,1477.52,35423.6
1089.89,7765.01,1359.66,2354,1360.04,38763.8
530.71,6203.54,1182.5,3572.8,1306.8,10728.9
2182.7,4309.92,1437.06,3147.32,7527.08,24184
367.19,1151.21,454.08,2789.16,508.64,8891.24
840.96,2607.56,1233.24,7609.8,1012.44,30712.4
432.16,3250.69,473.86,1626.24,1344.64,6685.72
1397.95,11517.2,1626.26,7144.28,2092.2,31948.9
1821.35,9444.01,20787.9,1856.36,2593.8,42447.5
259.88,2000.2,341.42,1323.52,2583.24,10439.4
1276.04,22200,681.98,3054.04,3118.28,49333.9
180.31,2314.83,350.02,1045.88,2204.84,2792.24
685.47,4626.01,826.46,2901.8,1762.2,10980.5
565.02,3431,511.7,1500.84,1775.4,7131.84
1315.46,5088.83,544.38,1901.24,2030.6,20919
583.27,2719.25,777.44,5220.16,737.44,20662.1
413.18,1562.93,543.52,2277.88,841.72,5608.8
881.84,5577.2,2744.26,4556.2,1173.92,25524.6
321.93,3744.17,1615.94,1047.64,563.64,12883.5
725.62,8151.18,415.38,1741.96,1254.88,37669.4
516.11,1789.96,602,3659.04,451,13267.3
904.47,17709.8,905.58,2147.64,3952.96,23878.4
472.31,3203.97,720.68,1566.84,4037.88,14082
374.49,2223.58,1541.98,1079.76,440.88,15288.2
443.11,1642.5,2628.16,5195.52,1366.64,17829.6
850.45,7249.63,741.32,2552.88,1060.4,23481.7
1149.75,7256.2,367.22,1505.24,2391.84,10879.4
40.15,213.89,287.24,1481.04,845.68,3525.64
1721.34,4525.27,1984.02,5804.92,1144.88,31818.9
568.67,4668.35,350.02,1265.88,1490.72,9370.04
508.08,11301.1,564.16,2196.04,1264.56,12647.9
973.09,12876.5,860.86,5179.24,2327.16,31307.4
473.77,1666.59,548.68,1905.2,1604.24,5044.88
605.17,4799.02,590.82,2379.96,949.08,17317.4
2889.34,16519.2,709.5,2632.52,4232.36,49038.2
122.64,1049.74,4470.28,8572.52,2053.48,8211.04
608.09,4009.16,1009.64,5000.16,8926.28,11343.8
793.51,2813.42,1021.68,8297.96,987.8,21273.2
230.68,995.72,571.9,1944.36,1127.28,4722.64
137.97,1884.86,367.22,1595.88,5295.4,3546.92
366.46,1201.58,380.98,1364.44,1067,4696.04
263.53,1465.11,348.3,1448.92,1013.32,5218.92
457.71,2874.74,331.96,1424.72,326.48,6661.4
809.57,5957.53,1324.4,1579.6,851.4,21030.7
215.35,658.46,481.6,4247.32,425.92,5963.72
684.74,21506.5,963.2,4112.24,2131.8,18293.2
1076.02,3549.26,1232.38,8667.56,1443.64,29913.6
681.09,2500.25,470.42,1497.32,1156.32,8099.32
1561.47,35989,2228.26,4898.52,4157.12,47668
709.56,5393.97,832.48,1397,997.48,25877.2
392.74,1368.75,439.46,1767.48,711.92,4774.32
532.17,4756.68,312.18,1254,1733.6,6519.28
683.28,2649.9,1675.28,17723.2,1877.48,25589.2
126.29,2245.48,522.02,2266.88,5202.12,6257.08
1107.41,4382.19,800.66,3190.88,4666.64,17499.8
323.39,3106.15,564.16,1274.24,1004.96,11327
208.78,1450.51,533.2,1525.48,833.8,5233.36
394.2,1669.51,383.56,1767.48,1129.48,5348.88
1372.4,26607,3452.9,8416.32,3732.96,31333.3
770.88,7037.2,1169.6,3481.28,1407.56,19164.9
232.87,587.65,360.34,2505.8,754.16,5023.6
86.87,554.07,168.56,1929.4,1530.76,2137.88
856.29,4392.41,1444.8,17476.4,2122.12,25299.6
324.85,2552.81,336.26,1308.56,1701.48,8525.68
352.59,1382.62,644.14,1921.48,1465.2,4930.12
355.51,5597.64,175455,1485.44,733.04,9109.36
1064.34,22485.5,5539.26,11897.6,3457.52,31901.8
421.21,812.49,1652.92,1199.44,233.64,9259.84
1030.03,12934.9,1595.3,2409.44,1788.6,34935.7
706.64,6702.13,735.3,2403.28,1074.92,22056
1681.92,21221.1,4336.98,13200.9,3294.72,41872.2
239.44,3298.14,411.94,2239.16,6128.76,7115.12
1080.4,10044.1,484.18,1517.56,2411.2,11688
3554.37,23079,1352.78,4314.2,5397.04,56566.8
444.57,2127.95,544.38,1452.88,900.68,7079.4
902.28,3366.76,1066.4,6232.16,1112.76,16791.4
972.36,23711.9,2905.08,3281.08,3145.12,34764.7
1169.46,4535.49,1081.88,5045.04,1420.32,39754.1
205.86,724.16,402.48,1677.28,726,4373.04
511,2354.25,1167.88,1310.76,380.6,15837.6
1843.25,12861.9,829.04,1929.84,3755.4,29979.7
505.89,4536.22,645,1716,4421.12,11200.9
1257.79,2420.68,1167.88,4771.36,706.64,21335.5
619.77,11269,516.86,1809.72,1831.72,30562.6
657,2699.54,655.32,5061.32,704.88,16998.9
710.29,8758.54,331.96,1718.2,1220.12,14736.4
64.97,756.28,356.9,2245.76,1635.04,2516.36
997.18,5276.44,939.98,2162.16,4749.8,18184.5
420.48,1482.63,442.9,1844.92,1191.08,5934.08
3460.93,11608.5,1346.76,6424.88,2574,49396.2
736.57,2605.37,998.46,5025.68,1313.4,27133.5
719.78,10431,896.98,3224.32,1730.52,29835.3
843.15,6550.29,778.3,2511.52,1095.16,24421.8
529.98,2130.14,594.26,2034.12,1044.12,6836.96
203.67,6521.82,457.52,9619.72,2794.44,11427.4
314.63,1307.43,491.06,1943.04,985.16,4879.96
854.83,4854.5,1818.9,4651.24,4562.8,22631.3
2138.9,14860.6,1054.36,2089.12,2762.32,37246.1
859.94,3222.95,1130.9,5487.24,1129.92,22759.7
1848.36,25507.7,6982.34,5222.36,3068.56,33039.5
140.16,1467.3,674.24,3362.48,3940.2,6833.16
666.49,1638.85,766.26,2582.36,462,11820.3
450.41,1973.19,701.76,2749.56,1195.04,6266.2
6.57,526.33,4416.96,5485.04,1070.08,4715.04
1524.97,31214.1,4460.82,4670.6,3016.2,32099.4
2338.92,5353.09,575.34,1366.2,1847.56,16235.9
220.46,2427.98,490.2,1770.12,805.2,5799.56
647.51,5346.52,890.1,3127.96,971.96,14268.2
212.43,1202.31,328.52,1435.28,1001,4631.44
566.48,1993.63,770.56,5421.24,495.88,14839
397.85,12501.2,565.02,2711.28,1355.2,11631
1354.15,9532.34,887.52,4691.72,1532.52,41461.8
985.5,9760.1,635.54,4843.96,1564.64,35596.9
162.79,1216.18,8206.12,10499.7,2909.28,11270
2568.87,7866.48,2917.98,8645.12,2368.52,88823.5
746.06,3677.01,1309.78,21590.8,1458.6,27163.9
716.86,1990.71,1300.32,4724.28,785.4,20532.2
204.4,1159.24,294.98,1565.52,882.64,4439.16
347.48,2291.47,462.68,1591.92,1114.96,5484.92
2256.43,15828.6,700.04,1910.92,3553.44,48538.2
616.12,2091.45,516.86,2610.08,535.92,11919.1
2755.02,16893.7,779.16,1877.92,3996.96,55874.4
97.09,950.46,611.46,2136.64,2769.36,4037.12
1208.15,7919.77,516,2410.32,2064.04,23980.3
374.49,2248.4,686.28,2629,2306.48,7904
333.61,2249.86,715.52,2687.08,2400.64,8296.16
1505.99,14977.4,11179.1,7533.24,4364.8,44577.8
1284.07,4257.36,1389.76,8070.04,1127.72,26578
3309.09,7375.19,887.52,1927.2,2273.04,25166.6
106.58,1787.04,442.9,2900.04,5481.96,3554.52
942.43,2171.75,1031.14,3645.4,579.48,18082.7
1022,5440.69,1016.52,4183.52,1226.28,21301.3
301.49,2630.19,602.86,1939.96,1436.6,6895.48
1047.55,10490.8,1806,6440.28,2419.56,32922.4
465.01,3446.33,667.36,2703.36,566.72,11023.8
199.29,852.64,349.16,1314.28,761.2,2967.8
341.64,2565.95,638.12,2626.36,2256.32,7453.32
189.8,2577.63,792.06,2068.44,3768.6,9275.8
76.65,697.15,341.42,1391.28,1464.32,3432.92
556.99,2153.5,1067.26,4505.16,844.8,13432.2
1088.43,6613.8,1015.66,4810.08,1211.32,32742.3
824.17,5033.35,953.74,3252.48,4003.56,10127.8
745.33,1741.78,743.04,4063.84,541.2,17511.2
961.41,8219.8,408.5,2136.64,1238.6,46089.4
767.23,5364.77,1265.92,3407.8,1850.64,22708.8
107.31,1222.02,379.26,1797.84,3350.16,3049.88
1078.94,20899.9,1517.9,3416.16,2592.04,29878.6
1184.06,5415.87,1591,2187.68,888.36,28050.8
504.43,4520.16,778.3,2335.52,7482.64,15432.6
1261.44,6470.72,1947.9,15287.8,2754.4,42164
417.56,1962.24,737.02,9536.12,828.08,18484
792.78,1814.05,2297.06,7453.16,823.68,15255.5
492.02,1935.23,1336.44,1224.96,375.32,18784.9
1026.38,4407.74,1953.92,6290.68,1322.2,30961.6
383.25,2302.42,356.04,1531.64,976.36,5936.36
321.2,9955.74,683.7,1988.36,1275.56,6750.32
743.14,3920.83,1032.86,2240.48,810.48,29817.8
264.99,1841.06,415.38,1515.36,1301.52,5115.56
455.52,2053.49,445.48,1807.52,1096.04,7118.92
648.24,4790.99,861.72,2986.72,882.64,17719.4
1003.75,9400.21,4481.46,8521.92,1614.36,34897.7
859.21,3055.78,1343.32,4520.12,1010.24,28582.8
173.74,848.99,411.94,1689.6,1143.12,4325.92
256.23,1539.57,442.04,1520.64,729.08,4437.64
462.09,2054.95,1213.46,3292.52,5727.48,12477.7
220.46,666.49,391.3,4451.92,469.48,5443.12
278.86,2252.05,933.96,1960.64,412.28,5102.64
505.16,1564.39,630.38,2280.52,1250.48,5646.8
396.39,2032.32,466.98,1885.84,1288.32,8835
889.87,3977.77,1437.92,4410.12,1202.52,30666
33761,22843.2,614.04,1440.12,4412.32,262143
351.86,2676.91,525.46,2321,1370.16,7558.2
204.4,649.7,945.14,2382.16,286.44,5671.12
485.45,1479.71,1731.18,1523.72,468.6,37597.2
1520.59,6873.68,637.26,2948.88,2436.28,15664.4
1175.3,4439.86,798.08,1723.48,1646.04,18841.9
194.91,851.18,294.12,1858.12,265.76,6115.72
1582.64,10403.2,800.66,2841.52,3925.24,18249.1
401.5,3726.65,611.46,1869.12,595.76,11248.8
27.74,859.21,292.4,1696.2,2757.48,1755.6
138.7,1097.92,422.26,1684.76,2747.8,3993.8
365,2146.93,530.62,1545.28,1342.88,5400.56
842.42,7361.32,909.02,3319.8,3666.52,13588.8
283.24,1124.93,1945.32,1151.48,261.8,9819.96
642.4,5251.62,709.5,2352.68,1995.84,24771.4
521.22,8457.05,3091.7,2082.96,939.84,24139.9
1179.68,18244.9,1227.22,2677.4,1922.8,19784.3
882.57,3055.05,1144.66,6643.56,1214.4,25623.4
5.11,1614.03,263.16,1552.76,4916.12,2800.6
1367.29,17695.9,1641.74,3667.4,2356.64,36948.2
124.1,794.97,403.34,1471.36,750.2,4522.76
1649.07,5680.13,1639.16,4206.84,1144,28147.4
1052.66,5500.55,815.28,2662.88,2584.56,26466.2
762.12,8762.92,497.08,2922.04,1460.8,28886.8
1195.74,11501.9,2031.32,2748.24,1718.2,22687.5
704.45,6977.34,1853.3,3037.76,1097.36,30290.6
135.78,720.51,306.16,1392.16,645.92,3004.28
-4.38,615.39,164.26,1304.6,1136.96,1493.4
763.58,5295.42,921.06,3076.92,970.64,21695
651.16,1534.46,552.12,4366.12,303.16,11408.4
761.39,3155.06,1183.36,6579.32,810.92,15529.8
1086.24,14863.5,2217.94,4276.36,7594.4,33072.9
529.98,2190.73,588.24,2479.84,1914,7546.04
1401.6,5886.72,1379.44,8422.48,1611.28,35066.4
496.4,3332.45,462.68,1999.36,2605.24,7015.56
5061.82,10001.7,1505.86,2068,1736.24,62631.6
827.09,5071.31,2088.08,2821.28,822.36,12707.2
211.7,1085.51,424.84,1908.28,829.4,5038.04
340.18,1891.43,737.88,5371.08,691.24,11319.4
2644.06,9752.8,804.1,1723.04,2609.2,26686.6
1547.6,9325.02,67389.6,4110.92,1443.64,31790.8
892.06,3792.35,1184.22,6661.6,1741.96,27383.6
193.45,1287.72,727.56,3096.72,4045.36,6508.64
665.76,2594.42,1086.18,3329.92,1446.28,21937.4
406.61,4874.21,424.84,1833.04,636.24,8974.08
249.66,1408.17,786.9,1962.4,2364.56,11507.9
792.78,6932.81,786.04,1957.56,1916.2,14568.4
729.27,2778.38,524.6,1664.52,1258.84,7533.12
115.34,1341.74,378.4,1437.04,790.68,3782.52
705.91,2100.21,2525.82,9919.8,716.32,18921.7
